19096
47774
20502
21370
47890
65688
26544
20495
20557
22980
21129
44065
47801
47840
23091
47706
61009
61836
78473
20703
21125
47827
47852
84597
85080
18595
75353
21091
85225
47899
91753
21096
21097
21100
24270
24273
24342
47963
66668
23817
47950
7939
84824
21122
47945
47972
21422
18248
48034
67368
47976
61394
65843
20606
40263
20577
84628
10631
91666
77020
60504
79186
8199
18246
20653
5989
21257
41830
85541
69987
84787
18437
21512
21517
47878
47960
113890
84674
47959
103508
71901
8167
47965
122204
20666
47728
73037
75351
18823
22572
20767
122205
68084
98671
66524
47802
2577
47937
80832
18296
1787
110321
10436
47812
26689
47818
47916
63866
11700
47896
44062
47844
20281
20677
47867
24322
80202
85261
8574
47910
47906
47831
1196
47837
9149
72662
78475
10564
47904
20979
20704
112401
77018
80236
77019
25100
47845
51459
44069
48047
122129
75122
81578
25166
25192
25193
85444
122512
78002
21444
23665
7933
47765
28835
78476
91923
9138
71303
47709
20488
20489
85716
47834
20493
20522
47895
1495
47932
69129
21252
67760
20581
44070
80621
1581
47935
47782
47957
47962
21211
21335
85605
21376
8454
47839
47704
47771
47792
47814
47815
47857
47952
21547
47711
69205
67343
58538
47776
69297
21734
81538
25840
7924
20694
48
47720
20760
7994
75349
23822
70641
2648
47722
47780
47701
47858
78474
78506
85155
47833
122206
70274
62480
24645
23677
21225
91771
47795
47797
47806
47810
105066
47928
106012
47968
21214
47947
14717
76243
47766
47800
47862
48035
48048
47914
85353
47715
84997
85287
78335
20520
67107
47856
2711
47727
81426
13908
44068
54163
47964
18598
1174
72755
47940
7934
24357
84785
1708
84553
47866
71900
85344
69810
20763
62328
18273
85570
22390
85581
64121
72620
47828
22597
47791
8807
67307
78477
78718
21116
47775
80446
47773
47779
47784
47860
47911
47919
80769
47938
47939
1181
85122
3363
47922
1452
1458
70697
47698
47772
47893
47875
77626
23019
67708
47813
47832
47915
47923
47974
1774
47920
1782
77021
65155
22388
115443
66989
21138
21332
79808
2322
75350
21144
47809
75276
66922
84972
59826
22513
70548
5987
47794
25174
23255
8284
1522
47841
23032
110320
21364
21268
67398
1494
117019
9887
61513
47770
47887
8464
84855
1780
217
21430
85049
8573
47941
2825
10411
21093
72713
47717
47769
48036
21481
47696
47787
47969
7993
67004
21090
21532
24336
1431
7980
2647
110322
21345
79546
7927
47822
78695
47980
65858
72476
75352
62483
47783
47949
85843
17266
79341
47933
7947
1400
47811
47942
18856
7943
117498
9746
85266
47796
21456
41870
7979
63624
66404
21357
9597
1523
20210
2817
79942
5174
44063
47873
21468
7908
7931
7945
44071
20665
21449
47825
20693
4821
21236
21401
8151
17460
21053
47726
47835
75275
47702
47879
47864
47898
47954
47977
48046
25018
47849
47842
47863
47951
21371
20897
21523
2321
43248
66613
9747
9753
47824
47851
48044
47870
63564
47925
24343
47917
45175
45176
20456
21198
47921
21514
21375
9601
47724
47793
47855
47843
47874
1225
47926
47946
11482
80085
2288
68784
6850
21196
7949
47877
7090
9507
21049
9585
47953
48020
47876
47944
23104
22598
47918
47892
47861
21284
47961
66589
14716
9109
18402
2408
3387
20532
15467
23093
1560
6516
20778
2748
21330
50741
22287
79868
2646
82281
116965
10475
21472
21185
21466
7912
7918
7921
7944
7971
7976
22290
21307
8060
7089
69074
26690
81204
47725
26562
84521
8134
47777
18594
21904
21898
47707
47897
47699
1166
80031
3065
8611
21426
18340
84609
84730
47718
51454
21078
21545
19721
16618
9640
20768
21521
21536
20534
47786
21187
21495
21156
47868
1518
21526
66370
26805
48033
20617
45986
8808
21271
21509
44064
47872
21483
78285
113889
112400
23147
21304
8898
8910
23257
24309
21056
21527
21471
20530
8004
53254
47716
11683
1763
47908
392
47788
78341
24308
85274
20497
21329
45158
21516
47902
21055
47821
47894
61729
21454
47979
56852
8120
3385
21640
66175
1781
8453
9750
22389
20696
20538
20770
21412
47891
47790
47859
47807
48042
47789
60692
21121
107234
22569
47781
21534
25168
3690
113888
47903
47697
23643
47805
4926
47934
7922
70553
8152
21395
21361
48019
20576
20526
20781
1445
14988
1141
47927
21276
21300
47799
18241
47808
47907
20992
21373
20685
20977
14718
44067
47854
58128
10620
18274
10738
47838
47778
47871
24331
63751
24365
20773
21396
8679
7940
15489
2782
20607
47958
7915
15022
23821
21929
24335
21442
47846
22587
21477
9745
60178
1343
20670
18540
9543
21206
28559
21243
70597
47714
21052
21474
47710
7928
25187
47836
7929
21278
7925
21473
7942
20774
44066
69286
20398
21238
28963
18330
21542
15698
2559
23095
47708
47955
20484
65848
20609
21912
2712
23030
47973
2285
21267
20765
21507
1136
1526
26561
11817
60317
21221
21242
47729
9748
47700
21387
24326
47721
22959
20491
7909
7941
7914
21436
47713
47930
8455
24315
19939
47703
21679
20672
47913
85627
85072
18597
9545
47909
21124
21464
3466
47924
1556
47803
20552
47956
20650
21254
21289
20412
1824
21487
47967
47912
20485
18328
10617
19767
18308
21295
116787
7938
1783
19103
20494
9248
18600
47970
7088
7910
7948
7917
2818
7916
21301
36752
21034
47948
20896
67663
7932
7975
6458
7913
1519
47975
3389
3391
7946
7930
3686
7906
47865
44072
3749
9249
1210
1785
1412
21251
4822
7978
9610
21447
21045
1138
4925
17463
22958
1520
24262
21363
21372
26560
18275
15839
18326
18331
7926
77275
4564
18548
18549
9168
5175
18596
18599
21183
19195
1784
1223
1109
21727
1786
24355
19073
6537
20612
14990
1521
1820
6579
19308
21766
48022
47901
24946
11607
1399
70699
20201
20276
20280
3058
20465
20702
21186
21188
21255
21280
21331
21336
21337
19261
19258
51453
8588
20671
48021
20978
47929
47900
8353
1779
